OSM_tag_name,OSM_tag_value,Element_icon ,Comment ,Useful_for_MapAction,Data Category description,Cat_value,Date Theme description,Theme_value,Conforms_to_MA_Hierarchy,OSM_Element ,Data type,pt,ln,py,rel
wikipedia ,URL or article title ,Node Way Area Relation ,Wikipedia article associated with an object ,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area Relation ,pt ln py rel ,pt,ln,py,rel
name ,User Defined ,Node Way Area ,"The common default name. (Note: For disputed areas, please use the name as displayed on e.g. street signs for the name tag. Put all alternatives into either localized name tags (e.g. name:tr/name:el) or the variants (e.g. loc_name/old_name/alt_name). Thank you.)",Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
name:<lg> ,User Defined ,Node Way Area ,Name in different language eg. name:fr=Londres. See: Multilingual names,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
alt_name ,User Defined ,Node Way Area ,"another name or names by which the feature is known e.g. name=Field Fare Road and alt_name=Fieldfare Road, or name=University Centre and alt_name=Grad Pad",Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
alt_name:<lg> ,User Defined ,Node Way Area ,Alternative name in different language eg. alt_name:fr=Londres. See: Multilingual names,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
int_name ,User Defined ,Node Way Area ,"International name (note: consider using language specific names instead, e.g. name:en=... - see above - International does not (necessarily) mean English)",Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
loc_name ,User Defined ,Node Way Area ,Local name,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
nat_name ,User Defined ,Node Way Area ,National name,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
official_name ,User Defined ,Node Way Area ,"It has been created for country names but we need a clarification for other cases between ""name"", ""int_name"", ""loc_name"" and ""official_name"". Example: official_name=Principat d'Andorra (where ""name"" is name=Andorra)",Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
old_name ,User Defined ,Node Way Area ,Historical name,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
old_name:<lg> ,User Defined ,Node Way Area ,Old name in different language eg. old_name:fr=Londres. See: Multilingual names,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
reg_name ,User Defined ,Node Way Area ,Regional name,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
short_name ,User Defined ,Node Way Area ,"Common abbreviation, useful for searching (recognized by Nominatim)",Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
sorting_name ,User Defined ,Node Way Area ,"name, used for correct sorting of names — This is only needed when sorting names cannot be based only on their orthography (using the Unicode Collation Algorithm with collation tables tailored by language and script, or when sorted lists of names are including names written in multiple languages and/or scripts) but requires ignoring some parts such as:",Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
area ,yes ,Area ,Means a feature that is normally linear is an area. You should not add this to features that are already defined as an area type. ,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Area ,py ,#N/A,#N/A,py,#N/A
bridge ,yes / aqueduct / viaduct / swing / ... ,Way Node ,"A bridge, use together with the layer tag. Value ""yes"" is generic, or you can specialize. ",Y,Transport,tran,Bridge,brg,#N/A,Node Way ,pt ln ,pt,ln,#N/A,#N/A
covered ,yes ,NodeWayArea ,"Used to denote that a node, way or area is covered by another entity (or in some cases the ground), when the use of layers is inappropriate, or additional clarification is needed. ",Y,Transport,tran,Tunnel,tun,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
crossing ,no / traffic_signals / uncontrolled ,Node ,,Y,Transport,tran,Road,rds,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
cutting ,yes ,Way ,A cut in the land to carry a road or tram. Mostly in hilly landscape. Source ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
disused ,yes ,Node Way Area ,"For features that are useful for navigation, yet are unused. See abandoned=* if infrastructure is removed. ",Y,#N/A,#N/A,Historical,#N/A,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
drive_through ,yes / no ,Node Area ,"Used to indicate if a pharmacy, bank, atm, or fast_food, or post_box offers drive_thru service. ",N,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
drive_in ,yes / no ,Node Area ,Used to indicate if a cinema is a drive-in cinema or a restaurant offers drive-in service. drive_in is different than drive_thru ,Y,LandUse,land,Buildings,bld,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
ele ,Number ,Node Area ,"Elevation (also known as altitude or height) above mean sea level in metre, based on geoid model EGM 96 which is used by WGS 84 (GPS). (see also Altitude) ",Y,Elevation,elev,Height Spots,hts,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
embankment ,yes ,Way ,"A raised bank to carry a road, railway, or canal across a low-lying or wet area. Source ",Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
end_date ,Date ,Way ,Date feature was removed ,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
est_width ,Number ,Way ,A rough guess of the width of way in metres ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
internet_access ,public/service/terminal/wired/wlan/ ,Node Area ,"This tag is for indication that a map entity such as a building, a shop, restaurant, etc. offers internet access to the public, either as a paid service or even for free. ",Y,Utilities,util,"Communication structures, radio/ tv stations, Internet Access, Telephone",com,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
layer ,-5 to 5 ,Way ,0: ground (default); -1..-5:under ground layer; 1..5 (not +1):above ground layer,Y,LandUse,land,Buildings,bld,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
narrow ,yes ,Way ,"Relative indication that a way (waterway, highway, cycleway) gets narrower. ",Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
opening_hours ,24/7 or mo md hh:mm-hh:mm. (read described syntax) ,Node Way Area ,opening_hours describes when something is open. ,Y,LandUse,land,Buildings,bld,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
operator ,User Defined ,Node Way Area ,The operator tag can be used to name a company or corporation who's responsible for a certain object or who operates it. ,Y,LandUse,land,Buildings,bld,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
start_date ,Date ,Node Way AreaRelation ,Date feature was created ,Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area Relation ,pt ln py rel ,pt,ln,py,rel
TMC:LocationCode ,see description ,Way Node Relation ,An identifier in electronic traffic-messages. ,Y,Transport,tran,Road,rds,#N/A,Node Way Relation ,pt ln rel ,pt,ln,#N/A,rel
tunnel ,yes ,Way ,"A tunnel, use together with the layer tag. ",Y,Transport,tran,Tunnel,tun,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
toilets:wheelchair ,yes / no ,Node Area ,States if a location has a wheelchair accessible toilet or not. ,N,Water Sanitation and Hygiene,wash,Water and sanitation,wes,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
wheelchair ,yes / no / limited ,Node Way Area ,Indicates if a place is accessible using a wheelchair. ,N,LandUse,land,Buildings,bld,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
width ,Number ,Way ,Width of way in metres ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
wood ,coniferous / deciduous / mixed ,Node Area ,Applies to landuse=forest and natural=wood detailing the sort of trees found within each landuse. Makes most sense when applied to areas. ,Y,LandUse,land,Landcover,lnd,#N/A,Node Area ,pt py ,pt,#N/A,py,#N/A
iata ,User Defined ,Node Way Area ,IATA International airport codes ,Y,Transport,tran,Airport / Airstrip,air,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
icao ,User Defined ,Node Way Area ,ICAO International airport codes ,Y,Transport,tran,Airport / Airstrip,air,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
int_ref ,User Defined ,Node Way Area ,International reference (eg E 30) ,Y,Transport,tran,Road,rds,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
lcn_ref ,User Defined ,Way ,The number of the local cycle network ,Y,Transport,tran,Highway,hwy,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
loc_ref ,User Defined ,Node Way Area ,Local reference ,Y,Transport,tran,Road,rds,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
nat_ref ,User Defined ,Node Way Area ,National reference ,Y,Transport,tran,Road,rds,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
ncn_ref ,User Defined ,Way ,The number reference (eg 54) of a National Cycle Network route. ,Y,Transport,tran,Highway,hwy,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
old_ref ,User Defined ,Node Way Area ,Historical reference ,Y,Points of Interest,pois,Historical sites,his,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
rcn_ref ,User Defined ,Way ,The number of the regional cycle network. ,Y,Transport,tran,Highway,hwy,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
ref ,User Defined ,Node Way Area Relation ,"The common default reference (eg M25, in Germany always with space eg A 5) ",Y,Transport,tran,Road,rds,#N/A,Node Way Area Relation ,pt ln py rel ,pt,ln,py,rel
reg_ref ,User Defined ,Node Way Area ,Regional reference ,Y,Transport,tran,Road,rds,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
source_ref ,User Defined ,Node Way Area ,"To record the URI, source reference (eg Landsat) or other link to physical sources. ",Y,Open Street Map Specific,osms,Metadata,met,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
access ,agricultural / delivery / designated / destination / forestry / no / official / permissive / private / unknown / yes ,Way ,General access permission.,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
agricultural ,yes / no ,Way ,"Access permission for agricultural vehicles, e.g. tractors. ",Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
atv ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,Access restricted to wheeled vehicles 1.27m (50 inches) or less in width ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
bdouble ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,WayArea ,"Access permission for Wikipedia Road_train#B-double on Wikipedia, A B-double (B-Train) consists of a prime mover towing a specialised trailer (known as a ""lead"" or ""A""-trailer) that has a fifth-wheel mounted on the rear towing another semi-trailer, resulting in two articulation points. ",Y,Transport,tran,Road,rds,#N/A,Way Area ,ln py ,#N/A,ln,py,#N/A
bicycle ,yes / designated / official / private / permissive / dismount / destination / delivery / agricultural / forestry / unknown / no ,Way ,"Access permission for bicycles. For values see above. Usage of bicycle=dismount and bicycle=no will vary in different countries. If according to local traffic rules a bicycle is no longer seen as a bicycle when there's no one driving it, then there's no need for using bicycle=dismount. If the local legislation still sees an undriven bicycle as a bicycle then you may need to use both bicycle=dismount and bicycle=no. ",Y,Transport,tran,Highway,hwy,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
boat ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,,Y,Transport,tran,Canal,can,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
emergency ,yes ,Way ,"Access permission for emergency motor vehicles; e.g., ambulance, fire truck, police car ",Y,Utilities,util,"Rescue services, coast guards",rsq,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
foot ,yes / designated / official / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,Access permission for pedestrians. For values see above ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
forestry ,yes / no ,Way ,"Access permission for forestry vehicles, e.g. tractors. ",Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
goods ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,"Access permission for light commercial vehicles (LCV) or goods vehicles of category N1 with a maximum allowed mass of up to 3.5 tonnes. In the USA, combined weight 26,000 lbs or less. For values see above. ",Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
hazmat ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,Access permission for vehicles carrying hazardous materials. For values see above ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
horse ,yes / designated / official / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,Access permission for horse riders. For values see above ,N,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
hgv ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,"Access permission for Heavy Goods Vehicles (HGV) (UK), e.g. for goods vehicles of category N2 and N3 (trucks, lorries) with a maximum allowed mass over 3.5 tonnes. In the USA, combined weight 26,001 lbs or greater. For values see above ",Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
inline_skates ,yes / no ,WayNodeArea ,Access permission for Inline Skates ,N,Transport,tran,Road,rds,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
lhv ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,"Access permission for Wikipedia Longer_Heavier_Vehicle on Wikipedia, e.g. for vehicles with 6 axles and can carry up to 44 metric tons ",Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
motorboat ,yes / designated / private / permissive / destination / delivery / agricultural / forestry /unknown / no ,Way ,,Y,Transport,tran,Canal,can,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
motorcar ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,Access permission for (motor) cars. For values see above ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
motor_vehicle ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,Access permission for any motorized vehicle. For values see above ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
motorcycle ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,Access permission for motorcycles. For values see above ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
psv ,yes / designated / private / permissive / destination / delivery / agricultural / forestry /unknown / no ,Way ,"Access permission for Public Service Vehicles (UK), e.g. buses and coaches. See above ",Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
roadtrain ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,WayArea ,"Access permission for Wikipedia Road_train on Wikipedia, A road train consists of a relatively conventional tractor unit, but instead of pulling one trailer or semi-trailer, the road train pulls two or more of them. ",Y,Transport,tran,Road,rds,#N/A,Way Area ,ln py ,#N/A,ln,py,#N/A
tank ,yes / designated / private / permissive / destination / delivery / agricultural / forestry /unknown / no ,WayArea ,Access permission for (military) tanks ,Y,Transport,tran,Road,rds,#N/A,Way Area ,ln py ,#N/A,ln,py,#N/A
vehicle ,yes / designated / private / permissive / destination / delivery / agricultural / forestry / unknown / no ,Way ,Access permission for all vehicles. For values see above ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
4wd_only ,yes ,Way ,A road signed as only suitable for 4WD (offroad) vehicles ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
charge ,Number ,Node ,Amount of toll or fee ,Y,Transport,tran,Road,rds,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
disused ,yes ,Node Way Area ,"For features that are useful for navigation, yet are unused or abandoned. ",Y,Transport,tran,Road,rds,#N/A,Node Way Area ,pt ln py ,pt,ln,py,#N/A
maxheight ,Height ,Way ,height limit - units other than metres should be explicit ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
maxlength ,Length ,Way ,length limit - units other than metres should be explicit ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
maxspeed ,Speed ,Way ,Maximum speed - units other than km/h should be explicit ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
maxstay ,Number ,Way ,"Maximum stay, in units given (hour/hours/day/days) ",N,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
maxweight ,Number ,Way ,Weight limit - units other than tonnes should be explicit ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
maxwidth ,Width ,Way ,width limit - units other than metres should be explicit ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
minspeed ,Speed ,Way ,Minimum speed - units other than km/h should be explicit ,N,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
noexit ,yes ,Way ,A dead end road/cul de sac with only one access road ,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
oneway ,yes / no / -1 ,Way ,,Y,Transport,tran,Road,rds,#N/A,Way ,ln ,#N/A,ln,#N/A,#N/A
toll ,yes ,Node ,"Toll or fee must be paid to access way, see also barrier=toll_booth ",Y,Transport,tran,Road,rds,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
traffic_sign ,city_limit ,Node ,"Start/end sign of city limits, in most (all?) countries implies a specific ""city maxspeed"". ",Y,Transport,tran,Road,rds,#N/A,Node ,pt ,pt,#N/A,#N/A,#N/A
